0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.398e+00,1.865e+00,1.964e+00,1.750e+00,1.039e+00,5.790e-01,3.808e-01,3.094e-01,3.588e-01,3.801e-01,4.115e-01,4.170e-01,3.317e-01,-7.008e-02,-6.913e-01,-1.357e+00,-1.598e+00,-1.454e+00,-1.162e+00,-1.350e+00,6.466e-01,2.398e+00,2.398e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.434e+00,2.398e+00,1.929e+00,1.223e+00,7.539e-01,5.270e-01,3.532e-01,2.493e-01,1.941e-01,1.610e-01,1.624e-01,1.519e-01,1.468e-01,1.207e-01,2.508e-02,-1.163e-01,-7.315e-01,-1.416e+00,-1.451e+00,-1.808e+00,-1.918e+00,-1.066e+00,-3.895e-01,2.398e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.398e+00,4.949e+00,2.483e+00,1.288e+00,7.744e-01,5.692e-01,3.281e-01,2.210e-01,1.561e-01,1.192e-01,8.335e-02,3.695e-02,1.247e-02,4.855e-02,9.479e-02,1.098e-01,1.526e-02,-1.606e-01,-4.396e-01,-1.063e+00,-1.338e+00,-1.775e+00,-1.708e+00,-1.218e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.398e+00,2.273e+00,1.374e+00,9.361e-01,5.760e-01,3.653e-01,1.847e-01,1.318e-01,7.868e-02,5.737e-02,2.827e-02,7.997e-03,4.006e-03,4.055e-03,4.385e-02,5.431e-02,8.099e-02,-4.289e-02,-2.944e-01,-7.325e-01,-1.437e+00,-1.721e+00,-1.765e+00,-1.066e+00,-3.895e-01,-2.398e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.615e+00,1.396e+00,9.019e-01,6.458e-01,3.571e-01,2.001e-01,1.375e-01,7.532e-02,4.114e-02,4.535e-02,4.999e-02,2.910e-02,3.318e-02,4.148e-02,5.127e-02,6.511e-02,4.370e-02,4.223e-02,-1.307e-01,-5.298e-01,-1.065e+00,-1.466e+00,-1.729e+00,-1.466e+00,-6.690e-01,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.434e+00,1.222e+00,9.936e-01,6.806e-01,3.825e-01,1.968e-01,1.095e-01,2.159e-02,-7.816e-02,-3.507e-02,2.138e-02,3.407e-02,5.680e-02,1.370e-01,1.503e-01,1.627e-01,1.043e-01,6.717e-02,-3.820e-02,-1.448e-01,-5.513e-01,-1.053e+00,-1.908e+00,-1.553e+00,-1.571e+00,-1.316e+00,-3.045e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.714e+00,1.691e+00,8.589e-01,3.819e-01,1.509e-01,6.146e-02,-9.658e-02,-2.671e-01,-4.078e-01,-4.253e-01,-3.895e-01,-1.444e-01,2.788e-02,1.766e-01,1.956e-01,1.985e-01,5.351e-02,-3.543e-02,-9.413e-02,-2.763e-01,-6.234e-01,-1.124e+00,-2.037e+00,-1.869e+00,-1.665e+00,-1.036e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.434e+00,1.014e+00,3.996e-01,6.991e-02,-6.521e-02,-2.032e-01,-4.990e-01,-6.778e-01,-1.023e+00,-1.247e+00,-9.316e-01,-3.359e-01,1.384e-01,2.952e-01,2.855e-01,2.000e-01,8.655e-02,-4.925e-02,-2.428e-01,-4.328e-01,-7.251e-01,-1.425e+00,-2.087e+00,-1.918e+00,-2.217e+00,-3.434e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.663e-02,-6.616e-02,-2.161e-01,-3.713e-01,-5.615e-01,-9.294e-01,-1.316e+00,-1.746e+00,-1.544e+00,-8.704e-01,-1.749e-01,5.172e-01,3.585e-01,3.239e-01,1.995e-01,6.634e-02,-1.578e-01,-3.539e-01,-7.088e-01,-1.031e+00,-1.423e+00,-2.011e+00,-2.208e+00,-4.263e+00,-3.714e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,-6.466e-01,-7.297e-01,-7.757e-01,-6.731e-01,-7.990e-01,-1.034e+00,-1.457e+00,-2.087e+00,-2.074e+00,-1.339e+00,-6.097e-01,2.827e-01,4.658e-01,3.710e-01,3.579e-01,2.075e-01,4.682e-03,-2.537e-01,-5.387e-01,-8.880e-01,-1.422e+00,-1.826e+00,-2.255e+00,-5.142e+00,-4.263e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,-6.466e-01,-2.307e+00,-1.680e+00,-1.570e+00,-1.545e+00,-1.703e+00,-1.938e+00,-2.604e+00,-1.693e+00,-8.993e-01,-3.240e-01,2.841e-01,4.468e-01,4.654e-01,3.737e-01,1.188e-01,-1.199e-01,-3.970e-01,-7.762e-01,-1.247e+00,-1.769e+00,-1.964e+00,-2.695e+00,-4.394e+00,-3.932e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,-6.466e-01,-2.854e+00,-2.803e+00,-2.276e+00,-2.525e+00,-2.417e+00,-2.532e+00,-2.282e+00,-1.384e+00,-6.195e-01,-1.509e-01,3.012e-01,3.687e-01,3.771e-01,2.152e-01,0.000e+00,-2.875e-01,-6.058e-01,-1.102e+00,-1.710e+00,-1.999e+00,-2.537e+00,-5.602e+00,-4.263e+00,-2.398e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-4.875e+00,-2.972e+00,-2.953e+00,-2.670e+00,-2.489e+00,-2.317e+00,-1.513e+00,-1.015e+00,-3.857e-01,-2.776e-02,2.512e-01,3.189e-01,2.875e-01,1.593e-01,-5.127e-02,-3.764e-01,-8.197e-01,-1.446e+00,-2.137e+00,-2.747e+00,-3.629e+00,-5.442e+00,-3.932e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-4.263e+00,-3.303e+00,-2.654e+00,-2.472e+00,-2.277e+00,-1.852e+00,-1.204e+00,-6.518e-01,-1.981e-01,5.713e-02,2.219e-01,2.605e-01,1.919e-01,4.693e-02,-1.322e-01,-4.572e-01,-9.198e-01,-1.559e+00,-2.411e+00,-3.553e+00,-4.394e+00,-5.142e+00,-3.932e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-4.394e+00,-2.898e+00,-2.624e+00,-2.532e+00,-2.087e+00,-1.303e+00,-7.615e-01,-3.735e-01,-8.744e-02,8.522e-02,1.284e-01,1.701e-01,1.599e-01,8.614e-02,-9.904e-02,-3.855e-01,-8.357e-01,-1.321e+00,-2.189e+00,-2.991e+00,-3.834e+00,-4.796e+00,-3.434e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-3.434e+00,-2.440e+00,-2.483e+00,-2.105e+00,-1.606e+00,-1.043e+00,-4.479e-01,-2.094e-01,6.856e-02,2.453e-01,2.745e-01,2.777e-01,3.092e-01,1.749e-01,6.615e-02,-1.907e-01,-5.615e-01,-9.649e-01,-1.449e+00,-2.102e+00,-3.781e+00,-4.949e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.534e+00,-1.741e+00,-1.819e+00,-1.096e+00,-7.131e-01,-2.316e-01,2.351e-02,3.011e-01,3.955e-01,4.942e-01,5.798e-01,5.363e-01,4.474e-01,3.183e-01,4.039e-02,-2.447e-01,-5.774e-01,-8.667e-01,-1.263e+00,-2.123e+00,-4.875e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-6.466e-01,-1.973e+00,-1.477e+00,-9.564e-01,-6.239e-01,-1.439e-01,1.334e-01,3.813e-01,4.801e-01,6.207e-01,7.400e-01,8.004e-01,7.375e-01,5.254e-01,2.011e-01,-7.882e-02,-3.279e-01,-5.475e-01,-8.583e-01,-1.326e+00,-9.015e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-1.316e+00,-1.066e+00,-1.162e+00,-8.550e-01,-3.597e-01,6.581e-02,3.303e-01,4.957e-01,7.170e-01,1.043e+00,1.076e+00,9.991e-01,8.531e-01,6.701e-01,3.604e-01,6.763e-02,-1.361e-01,-1.902e-01,-4.235e-01,-7.676e-01,-7.924e-01,-6.466e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,-3.045e+00,-2.796e-01,-4.978e-01,-3.309e-01,-1.530e-01,5.378e-02,3.879e-01,5.689e-01,8.668e-01,9.461e-01,1.059e+00,8.894e-01,8.102e-01,5.511e-01,3.697e-01,1.335e-01,3.826e-02,-5.086e-03,-5.126e-02,-2.470e-01,-3.733e-01,-3.895e-01,0.000e+00,0.000e+00,0.000e+00,0.000e+00
