5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,3.932e+00,2.954e+00,2.531e+00,2.333e+00,1.809e+00,1.275e+00,7.640e-01,4.212e-01,-1.509e-02,-2.326e-01,-6.110e-01,-1.046e+00,-1.408e+00,-1.466e+00,-1.851e+00,-1.350e+00,-3.894e-01,-6.466e-01,2.398e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,3.714e+00,2.440e+00,2.894e+00,1.852e+00,1.436e+00,7.623e-01,4.431e-01,2.470e-01,6.577e-02,-7.877e-02,-2.717e-01,-4.665e-01,-7.094e-01,-1.220e+00,-1.606e+00,-1.797e+00,-2.362e+00,-1.918e+00,-1.350e+00,-1.036e+00,-6.466e-01,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.142e+00,2.908e+00,1.668e+00,8.748e-01,5.091e-01,2.792e-01,1.610e-01,1.035e-01,6.013e-02,-8.912e-03,-1.458e-01,-3.015e-01,-5.543e-01,-8.902e-01,-1.237e+00,-1.671e+00,-1.808e+00,-2.201e+00,-2.440e+00,-2.113e+00,-1.316e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,3.434e+00,2.558e+00,1.648e+00,9.356e-01,5.076e-01,2.512e-01,1.095e-01,7.665e-02,7.193e-02,6.756e-02,4.735e-02,-2.221e-02,-1.302e-01,-3.125e-01,-6.097e-01,-1.039e+00,-1.319e+00,-1.838e+00,-2.019e+00,-2.503e+00,-2.551e+00,-6.466e-01,2.398e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05,2.217e+00,1.832e+00,1.049e+00,5.894e-01,2.550e-01,1.241e-01,8.963e-02,8.517e-02,9.370e-02,1.541e-01,1.806e-01,1.385e-01,7.772e-02,-1.158e-01,-4.350e-01,-8.115e-01,-1.197e+00,-1.577e+00,-2.034e+00,-2.577e+00,-2.558e+00,-1.865e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,2.398e+00,1.812e+00,1.489e+00,6.086e-01,3.307e-01,1.697e-01,1.132e-01,8.591e-02,1.252e-01,2.537e-01,3.946e-01,5.363e-01,5.858e-01,5.012e-01,2.324e-01,-1.550e-01,-5.536e-01,-9.589e-01,-1.319e+00,-1.942e+00,-2.304e+00,-2.482e+00,-1.997e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,3.434e+00,2.898e+00,9.063e-01,4.440e-01,2.300e-01,1.378e-01,5.769e-02,5.156e-02,1.482e-01,3.486e-01,6.870e-01,8.540e-01,9.949e-01,9.668e-01,6.719e-01,1.653e-01,-3.374e-01,-8.873e-01,-1.230e+00,-1.898e+00,-2.619e+00,-2.585e+00,-1.751e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,4.395e+00,1.094e+00,6.452e-01,3.352e-01,1.526e-01,8.906e-02,-1.433e-02,-1.156e-01,-4.950e-02,1.669e-01,5.699e-01,1.014e+00,1.091e+00,1.174e+00,6.501e-01,2.477e-01,-2.079e-01,-7.355e-01,-1.151e+00,-1.759e+00,-2.380e+00,-2.609e+00,-2.113e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,5.275e-05,1.713e+00,5.706e-01,3.874e-01,2.332e-01,1.081e-01,-4.957e-03,-1.842e-01,-3.362e-01,-3.868e-01,-2.509e-01,3.413e-01,8.726e-01,1.244e+00,1.114e+00,6.295e-01,2.275e-01,-1.500e-01,-6.874e-01,-1.136e+00,-1.479e+00,-1.940e+00,-2.255e+00,-2.217e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
5.275e-05,5.275e-05,5.275e-05,-2.398e+00,1.350e+00,5.313e-01,2.933e-01,1.186e-01,6.064e-02,-1.312e-01,-4.570e-01,-8.758e-01,-9.015e-01,-5.455e-01,2.020e-01,7.400e-01,1.032e+00,7.663e-01,4.785e-01,1.286e-01,-2.519e-01,-6.926e-01,-1.086e+00,-1.505e+00,-1.729e+00,-2.398e+00,-2.113e+00,5.275e-05,5.275e-05,5.275e-05,5.275e-05,5.275e-05
